,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
8385,U001,200726979,BJ'S  ,2020-03-31 21:01:56.562500000,2020.0,1930669936.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,33.18,
8386,U001,0200353024,DECA in,2020-03-17 11:41:47.687500000,2020.0,1930606178.0,2020-03-05 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,331.08,
8387,U001,0200769623,WAL-MAR llc,2020-04-01 09:31:08.398437500,2020.0,1930665770.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,57052.75,
8388,U001,0200036413,REINHA ,2020-04-08 21:17:14.828125000,2020.0,1930691965.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,27765.11,
8389,U001,0200711029,WEGMAN llc,2020-04-02 10:32:42.328125000,2020.0,1930665522.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,24669.34,0-15
8390,U001,0200443644,BEN E KE corporation,2020-04-30 10:33:29.421875000,2020.0,1930784333.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,40795.68,0-15
8391,U001,0100030014,BASIX  trust,2020-03-25 14:35:34.468750000,2020.0,1930635108.0,2020-03-10 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAD1,88231.0,
8392,U001,0200779051,AFFILI in,2020-04-05 04:58:05.562500000,2020.0,1930684578.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,89585.89,
8393,CA02,0140105963,KEYBRA systems,2020-03-22 00:49:06.250000000,2020.0,2960617152.0,2020-02-27 00:00:00.000000000,2020-03-09 00:00:00.000000000,2020-02-28 00:00:00.000000000,CA10,25727.226,0-15
8394,U001,0200769623,WAL-MAR in,2020-03-24 09:31:08.398437500,2020.0,1930632245.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,13693.2,
8395,CA02,0140104429,COSTCO llc,2020-03-30 07:13:50.857421875,2020.0,2960621576.0,2020-03-18 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,8146.403999999999,0-15
8396,U001,0200833713,JETRO associates,2020-05-16 19:15:16.671875000,2020.0,1930854865.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,4412.71,
8397,U001,0200769623,WAL-MAR systems,2020-04-09 09:31:08.398437500,2020.0,1930705614.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,49942.81,
8398,U001,0200754142,TRIP trust,2020-04-29 19:29:29.531250000,2020.0,1930782396.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,1876.43,0-15
8399,U001,0100000222,SMITHFIE co,2020-05-08 15:19:21.718750000,2020.0,1930829873.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,8552.89,
8400,U001,0200762301,C&S WH in,2020-04-03 00:13:00.234375000,2020.0,1930676236.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAC6,25705.9,
8401,U001,0200437182,FOOD  systems,2020-03-13 10:33:29.421875000,2020.0,1930566322.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,10174.64,0-15
8402,U001,0200759878,SA us,2020-04-26 13:48:38.281250000,2020.0,1930783275.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,24131.44,
8403,U001,0200769623,WAL-MAR trust,2020-05-18 09:31:08.398437500,2020.0,1930854848.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,2025.11,
8404,U001,0200707741,SMART &  llc,2020-05-03 06:13:14.906250000,2020.0,1930807971.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,12252.23,
8405,U001,0200712105,WALG ,2020-04-03 02:07:51.531250000,2020.0,1930660665.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,105141.5,0-15
8406,U013,0100011958,IND ,2020-04-20 13:39:34.691406250,2020.0,1991839548.0,2020-03-06 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAVF,38898.99,0-15
8407,U001,0200418007,AM ,2020-05-07 14:45:21.628906250,2020.0,1930819708.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,4714.08,
8408,U001,200707822,PUBLI in,2020-05-17 06:13:14.906250000,2020.0,1930851534.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,18433.34,
8409,U001,0200769623,WAL-MAR corp,2020-04-05 09:31:08.398437500,2020.0,1930682694.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,6649.13,
8410,U001,0200726979,BJ'S  ,2020-05-17 21:01:56.562500000,2020.0,1930856624.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,380.77,
8411,U001,0200769623,WAL-MAR corporation,2020-04-23 09:31:08.398437500,2020.0,1930768365.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAH4,14433.41,
8412,U001,0200762301,C&S WH corporation,2020-04-25 00:13:00.234375000,2020.0,1930778153.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAC6,5966.23,
8413,U001,0200704045,RA corp,2020-05-09 18:28:55.750000000,2020.0,1930829818.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,22684.52,
8414,U001,0200769623,WAL-MAR trust,2020-05-17 09:31:08.398437500,2020.0,1930853794.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,1414.68,
8415,U001,0200769623,WAL-MAR systems,2020-03-29 09:31:08.398437500,2020.0,1930652914.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,23541.76,
8416,U001,0200761734,H E BUT systems,2020-04-05 06:22:31.875000000,2020.0,1930692440.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,37838.75,
8417,U001,0200769623,WAL-MAR foundation,2020-03-19 09:31:08.398437500,2020.0,1930599000.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,15029.38,
8418,U001,0200759878,SA trust,2020-04-12 11:49:12.000000000,2020.0,1930724674.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,20733.06,
8419,U001,0200726979,BJ'S  in,2020-04-28 21:01:56.562500000,2020.0,1930791377.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,99.54,
8420,U001,0200769623,WAL-MAR corporation,2020-05-13 09:31:08.398437500,2020.0,1930837503.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,34143.36,
8421,U001,200726979,BJ'S  corporation,2020-03-31 21:01:56.562500000,2020.0,1930670660.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,768.99,
8422,U001,0200936373,SUPE foundation,2020-05-18 12:33:35.085937500,2020.0,1930861087.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,149189.39,
8423,U001,0200769623,WAL-MAR co,2020-05-18 09:31:08.398437500,2020.0,1930853504.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,26229.85,
8424,U001,0200707822,PUBLI ,2020-04-21 06:13:14.906250000,2020.0,1930767581.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,106764.43,
8425,U001,0200711029,WEGMAN corp,2020-03-27 10:32:42.328125000,2020.0,1930637291.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,59621.24,0-15
8426,CA02,0140104409,LOB systems,2020-04-02 05:14:03.750000000,2020.0,2960620447.0,2020-03-13 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,31169.039999999997,0-15
8427,U001,0200769623,WAL-MAR associates,2020-03-17 09:31:08.398437500,2020.0,1930586627.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,18884.23,
8428,U001,0200752302,KROGER ,2020-04-01 22:57:44.562500000,2020.0,1930673713.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,18180.45,
8429,U001,0200769623,WAL-MAR us,2020-04-13 09:31:08.398437500,2020.0,1930709047.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,13074.13,
8430,U001,0200769623,WAL-MAR trust,2020-03-28 09:31:08.398437500,2020.0,1930645173.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,13265.43,
8431,U001,0200769623,WAL-MAR in,2020-03-20 09:31:08.398437500,2020.0,1930609470.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,3592.44,
8432,U001,0200803720,DEC associates,2020-04-01 21:09:43.562500000,2020.0,1930765397.0,2020-04-10 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM1,16368.94,
8433,U001,200704045,RA ,2020-05-13 16:29:29.468750000,2020.0,1930847521.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,24954.39,
8434,U001,200706844,WINC trust,2020-04-07 10:32:42.328125000,2020.0,1930716465.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,53560.23,0-15
8435,U001,0200769623,WAL-MAR co,2020-03-25 09:31:08.398437500,2020.0,1930643052.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,13347.22,
8436,CA02,0140106271,LONGO  us,2020-03-20 09:01:32.630859375,2020.0,2960619067.0,2020-03-09 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,CA10,63183.86899999999,0-15
8437,U001,0200769623,WAL-MAR co,2020-03-20 09:31:08.398437500,2020.0,1930619343.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,1898.9,
8438,U001,0200794332,COST co,2020-04-03 00:13:00.234375000,2020.0,1930673843.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAAX,9659.62,
8439,U001,0200769623,WAL-MAR corp,2020-03-18 09:31:08.398437500,2020.0,1930593310.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,58779.47,
8440,U001,0200769623,WAL-MAR in,2020-04-30 09:31:08.398437500,2020.0,1930789570.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,64.73,
8441,U001,0200706844,WINC trust,2020-04-10 10:32:42.328125000,2020.0,1930690026.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,8433.97,0-15
8442,U001,0200706844,WINC trust,2020-04-25 10:32:42.328125000,2020.0,1930757183.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,38473.31,0-15
8443,U001,0200418007,AM systems,2020-04-28 14:45:21.628906250,2020.0,1930779075.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,80222.6,
8444,U001,100031704,DELHAIZE foundation,2020-05-16 03:47:08.625000000,2020.0,1930862738.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,67726.06,
8445,CA02,0140104552,THE NO associates,2020-05-25 14:23:49.000000000,2020.0,2960632403.0,2020-04-30 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-07 00:00:00.000000000,CA10,34482.434,0-15
8446,U001,200772670,ASSOCIAT in,2020-05-17 12:54:23.593750000,2020.0,1930859978.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAU5,1495.54,
8447,U001,0200701314,MBM  ,2020-05-18 18:28:55.750000000,2020.0,1930857087.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,20923.15,
8448,U001,0200769623,WAL-MAR corp,2020-06-04 13:45:54.468750000,2020.0,1930725874.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,50042.27,
8449,U001,0200769623,WAL-MAR associates,2020-04-11 09:31:08.398437500,2020.0,1930710411.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,20710.05,
8450,U001,0200936373,SUPE us,2020-04-13 12:33:35.085937500,2020.0,1930720168.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,84539.38,
8451,U001,0200769623,WAL-MAR associates,2020-03-13 09:31:08.398437500,2020.0,1930581317.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,21292.05,
8452,U001,0200769623,WAL-MAR co,2020-03-22 09:31:08.398437500,2020.0,1930618773.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,32899.88,
8453,CA02,0140106271,LONGO  llc,2020-05-16 09:01:32.630859375,2020.0,2960633400.0,2020-05-05 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-06 00:00:00.000000000,CA10,4320.134,0-15
8454,U001,0200707822,PUBLI corp,2020-04-20 06:13:14.906250000,2020.0,1930760740.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,526.56,
8455,U001,0100036062,MID S us,2020-04-06 19:32:54.062500000,2020.0,1930691526.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,NA10,24355.2,0-15
8456,U001,0200152991,JET llc,2020-04-13 09:13:59.125000000,2020.0,1930724196.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,540.04,
8457,U001,0200782669,SYGMA systems,2020-05-18 07:04:30.140625000,2020.0,1930861099.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,4862.78,
8458,U001,0200769623,WAL-MAR llc,2020-04-28 09:31:08.398437500,2020.0,1930780681.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAH4,8949.6,
8459,U001,0200803720,DEC systems,2020-05-02 23:09:09.843750000,2020.0,1930820058.0,2020-04-23 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,805.08,
8460,U001,0200756072,REINHA llc,2020-03-25 06:13:14.906250000,2020.0,1930638515.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,40436.99,
8461,U001,0200769623,WAL-MAR foundation,2020-03-14 09:31:08.398437500,2020.0,1930582465.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,48488.44,
8462,U001,0100014724,DEC co,2020-04-03 07:43:04.062500000,2020.0,1930754553.0,2020-04-06 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM2,168894.82,
8463,U001,0200769623,WAL-MAR co,2020-05-09 09:31:08.398437500,2020.0,1930819121.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,10127.04,
8464,U001,0200769623,WAL-MAR systems,2020-03-17 09:31:08.398437500,2020.0,1930593353.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,5126.33,
8465,U001,0200706844,WINC llc,2020-04-20 10:32:42.328125000,2020.0,1930724407.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,20651.54,0-15
8466,U001,0200726979,BJ'S  foundation,2020-05-19 21:01:56.562500000,2020.0,1930870704.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,3209.65,
8467,CA02,0140105686,SYSC foundation,2020-05-03 00:22:25.765625000,2020.0,2960629859.0,2020-04-21 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,CA10,1267.98,0-15
8468,U001,0200769623,WAL-MAR corp,2020-04-28 09:31:08.398437500,2020.0,1930777054.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAH4,6795.92,
8469,U001,0200762301,C&S WH corp,2020-03-15 00:13:00.234375000,2020.0,1930585612.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAC6,21609.8,
8470,U001,0200769623,WAL-MAR llc,2020-04-26 09:31:08.398437500,2020.0,1930778844.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,1067.57,
8471,U001,0200772670,ASSOCIAT us,2020-03-13 10:54:57.328125000,2020.0,1930585901.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAU5,58743.32,
8472,CA02,140106408,WAL-M in,2020-04-18 20:04:44.750000000,2020.0,2960623872.0,2020-03-25 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-25 00:00:00.000000000,CA10,3151.7989999999995,0-15
8473,CA02,140105686,SYSC associates,2020-05-13 00:22:25.765625000,2020.0,2960632010.0,2020-04-30 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-05-02 00:00:00.000000000,CA10,12134.717,0-15
8474,U001,0200759878,SA co,2020-03-10 13:48:38.281250000,2020.0,1930572453.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,19416.98,
8475,U001,0200290370,BARGAIN  systems,2020-04-21 09:17:37.406250000,2020.0,1930754011.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,7623.6,
8476,U001,200387798,AR associates,2020-05-19 07:42:43.730468750,2020.0,1930748923.0,2020-04-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NABG,2314.44,0-15
8477,U001,0200782669,SYGMA systems,2020-03-16 07:04:30.140625000,2020.0,1930583994.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,7583.14,
8478,U001,0200769623,WAL-MAR ,2020-03-16 09:31:08.398437500,2020.0,1930585189.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,140.09,
8479,CA02,0140104440,SO associates,2020-03-28 00:22:25.765625000,2020.0,2960620726.0,2020-03-15 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,18743.053,0-15
8480,U001,0200729290,KROGER llc,2020-03-30 22:57:44.562500000,2020.0,1930665825.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,17380.8,
8481,U001,0200748108,KROGER co,2020-04-22 22:57:44.562500000,2020.0,1930775490.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,78291.84,
8482,U001,0200723794,MID MO ,2020-04-11 06:13:14.906250000,2020.0,1930715651.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAA8,2321.78,
8483,U001,0200759878,SA associates,2020-04-18 13:48:38.281250000,2020.0,1930751569.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,6869.42,
8484,U001,0200875006,KROGER trust,2020-04-08 19:15:16.671875000,2020.0,1930710552.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,84125.7,
8485,U001,0200769623,WAL-MAR llc,2020-04-16 09:31:08.398437500,2020.0,1930730148.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,11342.96,
8486,U001,0200705372,FR us,2020-05-18 22:20:40.625000000,2020.0,1930858392.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,41610.3,
8487,U001,0200435191,C& associates,2020-03-18 07:42:43.730468750,2020.0,1930585169.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAC6,31703.33,0-15
8488,U001,0200726979,BJ'S  llc,2020-04-13 19:02:30.281250000,2020.0,1930726415.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,126.92,
8489,U001,0200972004,HUDD systems,2020-04-02 21:16:06.507812500,2020.0,1930655366.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,14070.52,0-15
8490,U001,0200794332,COST corp,2020-03-19 00:13:00.234375000,2020.0,1930611056.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAAX,1209.26,
8491,U001,0200793830,M llc,2020-04-15 02:30:47.015625000,2020.0,1930733076.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,1478.85,
8492,U001,0200749225,SUPER  systems,2020-05-07 10:46:58.046875000,2020.0,1930798272.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,61843.17,
8493,U001,0200592182,DECA corporation,2020-04-17 11:41:47.687500000,2020.0,1930789651.0,2020-04-16 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,2294.21,
8494,U001,200769623,WAL-MAR corporation,2020-04-23 09:31:08.398437500,2020.0,1930764290.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAH4,49615.16,
8495,U001,0200759878,SA llc,2020-04-02 13:48:38.281250000,2020.0,1930676301.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,15512.01,
8496,U001,0200769623,WAL-MAR systems,2020-04-06 09:31:08.398437500,2020.0,1930685418.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,33536.1,
8497,U001,200744019,TARG ,2020-05-17 10:46:58.046875000,2020.0,1930857603.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,4309.57,
8498,U001,0200466603,SMITH'S corporation,2020-05-06 18:28:55.750000000,2020.0,1930811106.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,49436.64,
8499,U001,0200792293,UNIFIE trust,2020-04-09 04:41:52.726562500,2020.0,1930694457.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,63750.71,0-15
8500,U001,0200573068,GROCE systems,2020-05-04 11:11:54.187500000,2020.0,1930606878.0,2020-03-05 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAGD,340.6,
8501,U001,0100031704,DELHAIZE foundation,2020-05-04 03:47:08.625000000,2020.0,1930810964.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,107728.84,
8502,U001,0200771157,WEIS foundation,2020-04-26 06:50:14.421875000,2020.0,1930768889.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,48729.04,0-15
8503,U001,0200096280,HORM in,2020-03-13 10:33:29.421875000,2020.0,1930553925.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,3907.2,0-15
8504,U001,0200152841,CAPI in,2020-05-15 10:33:29.421875000,2020.0,1930842995.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,15091.63,0-15
8505,U001,0200776463,KROGE co,2020-04-02 19:15:16.671875000,2020.0,1930683686.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,48758.74,
8506,U001,200794332,COST in,2020-05-18 00:13:00.234375000,2020.0,1930859246.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAAX,38566.23,
8507,CA02,0140105847,GORDON F corporation,2020-05-09 11:58:41.531250000,2020.0,2960629079.0,2020-04-20 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-29 00:00:00.000000000,CA10,22998.927,0-15
8508,U001,0200776463,KROGE systems,2020-03-22 19:15:16.671875000,2020.0,1930637112.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,76529.72,
8509,U001,100031704,DELHAIZE trust,2020-03-31 03:47:08.625000000,2020.0,1930686010.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,17051.85,
8510,U001,0200705742,DOT ,2020-04-16 00:06:58.156250000,2020.0,1930664226.0,2020-03-19 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAAW,55172.72,
